base_index,base_tourney_name,base_slug,year,tourney_name,tourney_slug,tourney_url,results_url,archive_url
127,Munich,munich,1995.0,ATP Munich 1995,munich-1995,https://www.flashscore.com/tennis/atp-singles/munich-1995/,https://www.flashscore.com/tennis/atp-singles/munich-1995/results/,https://www.flashscore.com/tennis/atp-singles/munich/archive/
130,New Haven 2,new-haven-2,1995.0,ATP New Haven 2 1995,new-haven-2-1995,https://www.flashscore.com/tennis/atp-singles/new-haven-2-1995/,https://www.flashscore.com/tennis/atp-singles/new-haven-2-1995/results/,https://www.flashscore.com/tennis/atp-singles/new-haven-2/archive/
132,Newport,newport,1995.0,ATP Newport 1995,newport-1995,https://www.flashscore.com/tennis/atp-singles/newport-1995/,https://www.flashscore.com/tennis/atp-singles/newport-1995/results/,https://www.flashscore.com/tennis/atp-singles/newport/archive/
134,Nice,nice,1995.0,ATP Nice 1995,nice-1995,https://www.flashscore.com/tennis/atp-singles/nice-1995/,https://www.flashscore.com/tennis/atp-singles/nice-1995/results/,https://www.flashscore.com/tennis/atp-singles/nice/archive/
135,Nottingham,nottingham,1995.0,ATP Nottingham 1995,nottingham-1995,https://www.flashscore.com/tennis/atp-singles/nottingham-1995/,https://www.flashscore.com/tennis/atp-singles/nottingham-1995/results/,https://www.flashscore.com/tennis/atp-singles/nottingham/archive/
138,Oporto,oporto,1995.0,ATP Oporto 1995,oporto-1995,https://www.flashscore.com/tennis/atp-singles/oporto-1995/,https://www.flashscore.com/tennis/atp-singles/oporto-1995/results/,https://www.flashscore.com/tennis/atp-singles/oporto/archive/
141,Ostrava,ostrava,1995.0,ATP Ostrava 1995,ostrava-1995,https://www.flashscore.com/tennis/atp-singles/ostrava-1995/,https://www.flashscore.com/tennis/atp-singles/ostrava-1995/results/,https://www.flashscore.com/tennis/atp-singles/ostrava/archive/
142,Palermo,palermo,1995.0,ATP Palermo 1995,palermo-1995,https://www.flashscore.com/tennis/atp-singles/palermo-1995/,https://www.flashscore.com/tennis/atp-singles/palermo-1995/results/,https://www.flashscore.com/tennis/atp-singles/palermo/archive/
143,Paris,paris,1995.0,ATP Paris 1995,paris-1995,https://www.flashscore.com/tennis/atp-singles/paris-1995/,https://www.flashscore.com/tennis/atp-singles/paris-1995/results/,https://www.flashscore.com/tennis/atp-singles/paris/archive/
145,Philadelphia,philadelphia,1995.0,ATP Philadelphia 1995,philadelphia-1995,https://www.flashscore.com/tennis/atp-singles/philadelphia-1995/,https://www.flashscore.com/tennis/atp-singles/philadelphia-1995/results/,https://www.flashscore.com/tennis/atp-singles/philadelphia/archive/
147,Poertschach,poertschach,1995.0,ATP St. Poelten 1995,poertschach-1995,https://www.flashscore.com/tennis/atp-singles/poertschach-1995/,https://www.flashscore.com/tennis/atp-singles/poertschach-1995/results/,https://www.flashscore.com/tennis/atp-singles/poertschach/archive/
148,Prague,prague,1995.0,ATP Prague 1995,prague-1995,https://www.flashscore.com/tennis/atp-singles/prague-1995/,https://www.flashscore.com/tennis/atp-singles/prague-1995/results/,https://www.flashscore.com/tennis/atp-singles/prague/archive/
153,Rome,rome,1995.0,ATP Rome 1995,rome-1995,https://www.flashscore.com/tennis/atp-singles/rome-1995/,https://www.flashscore.com/tennis/atp-singles/rome-1995/results/,https://www.flashscore.com/tennis/atp-singles/rome/archive/
154,Rotterdam,rotterdam,1995.0,ATP Rotterdam 1995,rotterdam-1995,https://www.flashscore.com/tennis/atp-singles/rotterdam-1995/,https://www.flashscore.com/tennis/atp-singles/rotterdam-1995/results/,https://www.flashscore.com/tennis/atp-singles/rotterdam/archive/
156,San Jose,san-jose,1995.0,ATP San Jose 1995,san-jose-1995,https://www.flashscore.com/tennis/atp-singles/san-jose-1995/,https://www.flashscore.com/tennis/atp-singles/san-jose-1995/results/,https://www.flashscore.com/tennis/atp-singles/san-jose/archive/
157,San Marino,san-marino,1995.0,ATP San Marino 1995,san-marino-1995,https://www.flashscore.com/tennis/atp-singles/san-marino-1995/,https://www.flashscore.com/tennis/atp-singles/san-marino-1995/results/,https://www.flashscore.com/tennis/atp-singles/san-marino/archive/
159,Santiago,santiago,1995.0,ATP Santiago 1995,santiago-1995,https://www.flashscore.com/tennis/atp-singles/santiago-1995/,https://www.flashscore.com/tennis/atp-singles/santiago-1995/results/,https://www.flashscore.com/tennis/atp-singles/santiago/archive/
164,Scottsdale,scottsdale,1995.0,ATP Scottsdale 1995,scottsdale-1995,https://www.flashscore.com/tennis/atp-singles/scottsdale-1995/,https://www.flashscore.com/tennis/atp-singles/scottsdale-1995/results/,https://www.flashscore.com/tennis/atp-singles/scottsdale/archive/
165,Seoul,seoul,1995.0,ATP Seoul 1995,seoul-1995,https://www.flashscore.com/tennis/atp-singles/seoul-1995/,https://www.flashscore.com/tennis/atp-singles/seoul-1995/results/,https://www.flashscore.com/tennis/atp-singles/seoul/archive/
173,St. Petersburg,st-petersburg,1995.0,ATP St. Petersburg 1995,st-petersburg-1995,https://www.flashscore.com/tennis/atp-singles/st-petersburg-1995/,https://www.flashscore.com/tennis/atp-singles/st-petersburg-1995/results/,https://www.flashscore.com/tennis/atp-singles/st-petersburg/archive/
174,Stockholm,stockholm,1995.0,ATP Stockholm 1995,stockholm-1995,https://www.flashscore.com/tennis/atp-singles/stockholm-1995/,https://www.flashscore.com/tennis/atp-singles/stockholm-1995/results/,https://www.flashscore.com/tennis/atp-singles/stockholm/archive/
176,Stuttgart 1,stuttgart-1,1995.0,ATP Stuttgart 1 1995,stuttgart-1-1995,https://www.flashscore.com/tennis/atp-singles/stuttgart-1-1995/,https://www.flashscore.com/tennis/atp-singles/stuttgart-1-1995/results/,https://www.flashscore.com/tennis/atp-singles/stuttgart-1/archive/
175,Stuttgart,stuttgart,1995.0,ATP Stuttgart 1995,stuttgart-1995,https://www.flashscore.com/tennis/atp-singles/stuttgart-1995/,https://www.flashscore.com/tennis/atp-singles/stuttgart-1995/results/,https://www.flashscore.com/tennis/atp-singles/stuttgart/archive/
177,Sydney,sydney,1995.0,ATP Sydney 1995,sydney-1995,https://www.flashscore.com/tennis/atp-singles/sydney-1995/,https://www.flashscore.com/tennis/atp-singles/sydney-1995/results/,https://www.flashscore.com/tennis/atp-singles/sydney/archive/
181,Tel Aviv,tel-aviv,1995.0,ATP Tel Aviv 1995,tel-aviv-1995,https://www.flashscore.com/tennis/atp-singles/tel-aviv-1995/,https://www.flashscore.com/tennis/atp-singles/tel-aviv-1995/results/,https://www.flashscore.com/tennis/atp-singles/tel-aviv/archive/
182,Tokyo,tokyo,1995.0,ATP Tokyo 1995,tokyo-1995,https://www.flashscore.com/tennis/atp-singles/tokyo-1995/,https://www.flashscore.com/tennis/atp-singles/tokyo-1995/results/,https://www.flashscore.com/tennis/atp-singles/tokyo/archive/
186,Toulouse,toulouse,1995.0,ATP Toulouse 1995,toulouse-1995,https://www.flashscore.com/tennis/atp-singles/toulouse-1995/,https://www.flashscore.com/tennis/atp-singles/toulouse-1995/results/,https://www.flashscore.com/tennis/atp-singles/toulouse/archive/
187,Umag,umag,1995.0,ATP Umag 1995,umag-1995,https://www.flashscore.com/tennis/atp-singles/umag-1995/,https://www.flashscore.com/tennis/atp-singles/umag-1995/results/,https://www.flashscore.com/tennis/atp-singles/umag/archive/
189,US Open,us-open,1995.0,ATP US Open 1995,us-open-1995,https://www.flashscore.com/tennis/atp-singles/us-open-1995/,https://www.flashscore.com/tennis/atp-singles/us-open-1995/results/,https://www.flashscore.com/tennis/atp-singles/us-open/archive/
190,Valencia,valencia,1995.0,ATP Valencia 1995,valencia-1995,https://www.flashscore.com/tennis/atp-singles/valencia-1995/,https://www.flashscore.com/tennis/atp-singles/valencia-1995/results/,https://www.flashscore.com/tennis/atp-singles/valencia/archive/
191,Verizon Tennis Challenge,verizon-tennis-challenge,1995.0,ATP Verizon Tennis Challenge 1995,verizon-tennis-challenge-1995,https://www.flashscore.com/tennis/atp-singles/verizon-tennis-challenge-1995/,https://www.flashscore.com/tennis/atp-singles/verizon-tennis-challenge-1995/results/,https://www.flashscore.com/tennis/atp-singles/verizon-tennis-challenge/archive/
192,Vienna,vienna,1995.0,ATP Vienna 1995,vienna-1995,https://www.flashscore.com/tennis/atp-singles/vienna-1995/,https://www.flashscore.com/tennis/atp-singles/vienna-1995/results/,https://www.flashscore.com/tennis/atp-singles/vienna/archive/
195,Washington,washington,1995.0,ATP Washington 1995,washington-1995,https://www.flashscore.com/tennis/atp-singles/washington-1995/,https://www.flashscore.com/tennis/atp-singles/washington-1995/results/,https://www.flashscore.com/tennis/atp-singles/washington/archive/
198,Wimbledon,wimbledon,1995.0,ATP Wimbledon 1995,wimbledon-1995,https://www.flashscore.com/tennis/atp-singles/wimbledon-1995/,https://www.flashscore.com/tennis/atp-singles/wimbledon-1995/results/,https://www.flashscore.com/tennis/atp-singles/wimbledon/archive/
0,Acapulco,acapulco,1996.0,ATP Mexico City 1996,acapulco-1996,https://www.flashscore.com/tennis/atp-singles/acapulco-1996/,https://www.flashscore.com/tennis/atp-singles/acapulco-1996/results/,https://www.flashscore.com/tennis/atp-singles/acapulco/archive/
1,Adelaide,adelaide,1996.0,ATP Adelaide 1996,adelaide-1996,https://www.flashscore.com/tennis/atp-singles/adelaide-1996/,https://www.flashscore.com/tennis/atp-singles/adelaide-1996/results/,https://www.flashscore.com/tennis/atp-singles/adelaide/archive/
5,Amsterdam,amsterdam,1996.0,ATP Amsterdam 1996,amsterdam-1996,https://www.flashscore.com/tennis/atp-singles/amsterdam-1996/,https://www.flashscore.com/tennis/atp-singles/amsterdam-1996/results/,https://www.flashscore.com/tennis/atp-singles/amsterdam/archive/
8,Antwerp 2,antwerp-2,1996.0,ATP Antwerp 2 1996,antwerp-2-1996,https://www.flashscore.com/tennis/atp-singles/antwerp-2-1996/,https://www.flashscore.com/tennis/atp-singles/antwerp-2-1996/results/,https://www.flashscore.com/tennis/atp-singles/antwerp-2/archive/
15,Auckland,auckland,1996.0,ATP Auckland 1996,auckland-1996,https://www.flashscore.com/tennis/atp-singles/auckland-1996/,https://www.flashscore.com/tennis/atp-singles/auckland-1996/results/,https://www.flashscore.com/tennis/atp-singles/auckland/archive/
16,Australian Open,australian-open,1996.0,ATP Australian Open 1996,australian-open-1996,https://www.flashscore.com/tennis/atp-singles/australian-open-1996/,https://www.flashscore.com/tennis/atp-singles/australian-open-1996/results/,https://www.flashscore.com/tennis/atp-singles/australian-open/archive/
19,Barcelona,barcelona,1996.0,ATP Barcelona 1996,barcelona-1996,https://www.flashscore.com/tennis/atp-singles/barcelona-1996/,https://www.flashscore.com/tennis/atp-singles/barcelona-1996/results/,https://www.flashscore.com/tennis/atp-singles/barcelona/archive/
20,Basel,basel,1996.0,ATP Basel 1996,basel-1996,https://www.flashscore.com/tennis/atp-singles/basel-1996/,https://www.flashscore.com/tennis/atp-singles/basel-1996/results/,https://www.flashscore.com/tennis/atp-singles/basel/archive/
21,Bastad,bastad,1996.0,ATP Bastad 1996,bastad-1996,https://www.flashscore.com/tennis/atp-singles/bastad-1996/,https://www.flashscore.com/tennis/atp-singles/bastad-1996/results/,https://www.flashscore.com/tennis/atp-singles/bastad/archive/
22,Beijing,beijing,1996.0,ATP Beijing 1996,beijing-1996,https://www.flashscore.com/tennis/atp-singles/beijing-1996/,https://www.flashscore.com/tennis/atp-singles/beijing-1996/results/,https://www.flashscore.com/tennis/atp-singles/beijing/archive/
28,Bogota,bogota,1996.0,ATP Bogota 1996,bogota-1996,https://www.flashscore.com/tennis/atp-singles/bogota-1996/,https://www.flashscore.com/tennis/atp-singles/bogota-1996/results/,https://www.flashscore.com/tennis/atp-singles/bogota/archive/
29,Bologna,bologna,1996.0,ATP Bologna 1996,bologna-1996,https://www.flashscore.com/tennis/atp-singles/bologna-1996/,https://www.flashscore.com/tennis/atp-singles/bologna-1996/results/,https://www.flashscore.com/tennis/atp-singles/bologna/archive/
34,Brighton,brighton,1996.0,ATP Bournemouth 1996,brighton-1996,https://www.flashscore.com/tennis/atp-singles/brighton-1996/,https://www.flashscore.com/tennis/atp-singles/brighton-1996/results/,https://www.flashscore.com/tennis/atp-singles/brighton/archive/
38,Bucharest,bucharest,1996.0,ATP Bucharest 1996,bucharest-1996,https://www.flashscore.com/tennis/atp-singles/bucharest-1996/,https://www.flashscore.com/tennis/atp-singles/bucharest-1996/results/,https://www.flashscore.com/tennis/atp-singles/bucharest/archive/
43,Casablanca,casablanca,1996.0,ATP Casablanca 1996,casablanca-1996,https://www.flashscore.com/tennis/atp-singles/casablanca-1996/,https://www.flashscore.com/tennis/atp-singles/casablanca-1996/results/,https://www.flashscore.com/tennis/atp-singles/casablanca/archive/
45,Chennai,chennai,1996.0,ATP New Delhi 1996,chennai-1996,https://www.flashscore.com/tennis/atp-singles/chennai-1996/,https://www.flashscore.com/tennis/atp-singles/chennai-1996/results/,https://www.flashscore.com/tennis/atp-singles/chennai/archive/
47,Cincinnati,cincinnati,1996.0,ATP Cincinnati 1996,cincinnati-1996,https://www.flashscore.com/tennis/atp-singles/cincinnati-1996/,https://www.flashscore.com/tennis/atp-singles/cincinnati-1996/results/,https://www.flashscore.com/tennis/atp-singles/cincinnati/archive/
50,Copenhagen,copenhagen,1996.0,ATP Copenhagen 1996,copenhagen-1996,https://www.flashscore.com/tennis/atp-singles/copenhagen-1996/,https://www.flashscore.com/tennis/atp-singles/copenhagen-1996/results/,https://www.flashscore.com/tennis/atp-singles/copenhagen/archive/
62,Delray Beach,delray-beach,1996.0,ATP Coral Springs 1996,delray-beach-1996,https://www.flashscore.com/tennis/atp-singles/delray-beach-1996/,https://www.flashscore.com/tennis/atp-singles/delray-beach-1996/results/,https://www.flashscore.com/tennis/atp-singles/delray-beach/archive/
63,Doha,doha,1996.0,ATP Doha 1996,doha-1996,https://www.flashscore.com/tennis/atp-singles/doha-1996/,https://www.flashscore.com/tennis/atp-singles/doha-1996/results/,https://www.flashscore.com/tennis/atp-singles/doha/archive/
64,Dubai,dubai,1996.0,ATP Dubai 1996,dubai-1996,https://www.flashscore.com/tennis/atp-singles/dubai-1996/,https://www.flashscore.com/tennis/atp-singles/dubai-1996/results/,https://www.flashscore.com/tennis/atp-singles/dubai/archive/
68,Estoril,estoril,1996.0,ATP Estoril 1996,estoril-1996,https://www.flashscore.com/tennis/atp-singles/estoril-1996/,https://www.flashscore.com/tennis/atp-singles/estoril-1996/results/,https://www.flashscore.com/tennis/atp-singles/estoril/archive/
69,Finals - Turin,finals-turin,1996.0,ATP World Tour Finals - Hanover 1996,finals-turin-1996,https://www.flashscore.com/tennis/atp-singles/finals-turin-1996/,https://www.flashscore.com/tennis/atp-singles/finals-turin-1996/results/,https://www.flashscore.com/tennis/atp-singles/finals-turin/archive/
71,French Open,french-open,1996.0,ATP French Open 1996,french-open-1996,https://www.flashscore.com/tennis/atp-singles/french-open-1996/,https://www.flashscore.com/tennis/atp-singles/french-open-1996/results/,https://www.flashscore.com/tennis/atp-singles/french-open/archive/
75,Grand Slam Cup,grand-slam-cup,1996.0,ATP Grand Slam Cup 1996,grand-slam-cup-1996,https://www.flashscore.com/tennis/atp-singles/grand-slam-cup-1996/,https://www.flashscore.com/tennis/atp-singles/grand-slam-cup-1996/results/,https://www.flashscore.com/tennis/atp-singles/grand-slam-cup/archive/
76,Gstaad,gstaad,1996.0,ATP Gstaad 1996,gstaad-1996,https://www.flashscore.com/tennis/atp-singles/gstaad-1996/,https://www.flashscore.com/tennis/atp-singles/gstaad-1996/results/,https://www.flashscore.com/tennis/atp-singles/gstaad/archive/
78,Halle,halle,1996.0,ATP Halle 1996,halle-1996,https://www.flashscore.com/tennis/atp-singles/halle-1996/,https://www.flashscore.com/tennis/atp-singles/halle-1996/results/,https://www.flashscore.com/tennis/atp-singles/halle/archive/
79,Hamburg,hamburg,1996.0,ATP Hamburg 1996,hamburg-1996,https://www.flashscore.com/tennis/atp-singles/hamburg-1996/,https://www.flashscore.com/tennis/atp-singles/hamburg-1996/results/,https://www.flashscore.com/tennis/atp-singles/hamburg/archive/
81,Hertogenbosch,hertogenbosch,1996.0,ATP Rosmalen 1996,hertogenbosch-1996,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-1996/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-1996/results/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch/archive/
83,Hong Kong,hong-kong,1996.0,ATP Hong Kong 1996,hong-kong-1996,https://www.flashscore.com/tennis/atp-singles/hong-kong-1996/,https://www.flashscore.com/tennis/atp-singles/hong-kong-1996/results/,https://www.flashscore.com/tennis/atp-singles/hong-kong/archive/
85,Houston,houston,1996.0,ATP Pinehurst 1996,houston-1996,https://www.flashscore.com/tennis/atp-singles/houston-1996/,https://www.flashscore.com/tennis/atp-singles/houston-1996/results/,https://www.flashscore.com/tennis/atp-singles/houston/archive/
86,Indian Wells,indian-wells,1996.0,ATP Indian Wells 1996,indian-wells-1996,https://www.flashscore.com/tennis/atp-singles/indian-wells-1996/,https://www.flashscore.com/tennis/atp-singles/indian-wells-1996/results/,https://www.flashscore.com/tennis/atp-singles/indian-wells/archive/
87,Indianapolis,indianapolis,1996.0,ATP Indianapolis 1996,indianapolis-1996,https://www.flashscore.com/tennis/atp-singles/indianapolis-1996/,https://www.flashscore.com/tennis/atp-singles/indianapolis-1996/results/,https://www.flashscore.com/tennis/atp-singles/indianapolis/archive/
92,Kitzbuhel,kitzbuhel,1996.0,ATP Kitzbuhel 1996,kitzbuhel-1996,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-1996/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-1996/results/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel/archive/
